trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
617,False,"{'a': 0.002, 'e': 0.04560555437988087}",30,16,20.424806399016546,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.002, 'e': 0.045377526607981465}",25,11,25.15760656071701,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.002, 'e': 0.04515063897494156}",20,8,20.201756362654663,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.002, 'e': 0.04492488578006685}",25,10,28.926843723944923,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.002, 'e': 0.04470026135116652}",20,0,31.550201766647092,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
622,False,"{'a': 0.002, 'e': 0.04447676004441068}",25,11,29.135006149481363,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.002, 'e': 0.044254376244188626}",20,6,16.517953373827087,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
624,False,"{'a': 0.002, 'e': 0.04403310436296768}",25,6,21.21393190960542,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
625,False,"{'a': 0.002, 'e': 0.043812938841152844}",30,20,19.532474479870196,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.002, 'e': 0.043593874146947084}",20,9,7.175905312112138,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
627,False,"{'a': 0.002, 'e': 0.043375904776212344}",25,10,14.722977838510197,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
628,False,"{'a': 0.002, 'e': 0.043159025252331285}",25,18,13.38255305778095,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.002, 'e': 0.042943230126069626}",30,15,28.35056458434002,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.002, 'e': 0.04272851397543928}",30,13,27.959911652951842,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.002, 'e': 0.04251487140556208}",35,19,30.446973626008788,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.002, 'e': 0.04230229704853427}",25,19,11.705090797025992,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.002, 'e': 0.0420907855632916}",20,12,10.853665996674641,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.002, 'e': 0.041880331635475145}",20,13,12.168113320269388,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.002, 'e': 0.041670929977297766}",20,10,18.13585943885409,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.002, 'e': 0.04146257532741128}",20,0,30.350300904602694,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
637,False,"{'a': 0.002, 'e': 0.04125526245077422}",30,24,9.690002824157283,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.002, 'e': 0.04104898613852035}",25,16,8.95502109345946,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.002, 'e': 0.040843741207827744}",20,9,20.205607878544708,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.002, 'e': 0.04063952250178861}",25,14,19.394346798991133,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.002, 'e': 0.040436324889279666}",20,16,8.39910465193356,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.002, 'e': 0.040234143264833266}",30,17,24.509460480737925,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.002, 'e': 0.0400329725485091}",20,11,15.799242342076763,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.002, 'e': 0.03983280768576655}",25,0,19.991678762507792,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
645,False,"{'a': 0.002, 'e': 0.03963364364733772}",20,9,19.297366399281366,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.002, 'e': 0.03943547542910103}",20,0,34.05076609844886,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
647,False,"{'a': 0.002, 'e': 0.03923829805195553}",20,9,9.688706060007402,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
648,False,"{'a': 0.002, 'e': 0.03904210656169575}",20,13,13.042868592150398,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.002, 'e': 0.03884689602888727}",25,3,14.602634100490164,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
650,False,"{'a': 0.002, 'e': 0.038652661548742834}",20,0,38.076274689614046,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.002, 'e': 0.03845939824099912}",20,3,25.2689173826523,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.002, 'e': 0.03826710124979413}",20,11,17.530151505607904,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.002, 'e': 0.038075765743545154}",25,10,26.2653561910153,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.002, 'e': 0.03788538691482743}",25,11,5.2231135873590935,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
655,False,"{'a': 0.002, 'e': 0.03769595998025329}",25,12,21.620196894569617,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.002, 'e': 0.03750748018035202}",25,13,21.638412086419972,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.002, 'e': 0.03731994277945026}",20,14,9.02217824903726,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.002, 'e': 0.037133343065553014}",20,3,32.03885235454113,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.002, 'e': 0.03694767635022524}",20,8,19.31014576904855,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.002, 'e': 0.03676293796847412}",20,6,-13.914560171509349,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
661,False,"{'a': 0.002, 'e': 0.03657912327863175}",20,13,12.33155424381755,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.002, 'e': 0.036396227662238594}",20,13,14.725015453498555,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.002, 'e': 0.0362142465239274}",20,13,13.670157659661633,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.002, 'e': 0.03603317529130776}",30,12,27.208024228411627,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.002, 'e': 0.03585300941485122}",30,16,25.584095284821746,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.002, 'e': 0.03567374436777696}",20,11,14.955356741489764,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.002, 'e': 0.035495375645938076}",20,6,25.913439054894777,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.002, 'e': 0.03531789876770839}",25,15,13.067319072816266,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.002, 'e': 0.035141309273869846}",20,10,18.808836582171423,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.002, 'e': 0.034965602727500496}",30,23,14.967650802776621,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.002, 'e': 0.03479077471386299}",20,0,32.37214514186197,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
672,False,"{'a': 0.002, 'e': 0.03461682084029368}",25,13,20.653078455259195,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.002, 'e': 0.03444373673609221}",30,12,34.80553396442994,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.002, 'e': 0.03427151805241175}",20,14,4.0838064419323,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.002, 'e': 0.03410016046214969}",20,9,19.282924988607334,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.002, 'e': 0.03392965965983894}",20,0,29.15506035455014,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
677,False,"{'a': 0.002, 'e': 0.03376001136153975}",30,20,22.474995702477294,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.002, 'e': 0.03359121130473205}",20,8,21.77881501359697,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.002, 'e': 0.03342325524820839}",20,15,-2.9267783899567674,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
680,False,"{'a': 0.002, 'e': 0.033256138971967344}",25,13,23.32200930189336,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.002, 'e': 0.03308985827710751}",20,0,31.436047793334684,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.002, 'e': 0.03292440898572197}",25,7,14.225338442117566,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
683,False,"{'a': 0.002, 'e': 0.03275978694079336}",20,0,9.19697734417034,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
684,False,"{'a': 0.002, 'e': 0.03259598800608939}",20,10,6.300946474996768,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
685,False,"{'a': 0.002, 'e': 0.03243300806605895}",35,18,29.3456484530898,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.002, 'e': 0.032270843025728656}",20,12,16.01100235517747,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.002, 'e': 0.03210948881060001}",20,10,19.12958110592887,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.002, 'e': 0.03194894136654701}",25,15,17.403710840150474,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.002, 'e': 0.031789196659714275}",20,12,12.64428642489289,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.002, 'e': 0.0316302506764157}",20,6,22.586725139871866,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.002, 'e': 0.031472099423033625}",25,1,41.4862677348987,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.002, 'e': 0.031314738925918455}",25,6,26.108647882902318,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.002, 'e': 0.031158165231288865}",20,8,22.620781559220127,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.002, 'e': 0.03100237440513242}",20,9,15.149075333519772,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.002, 'e': 0.030847362533106756}",20,10,13.871866319596986,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.002, 'e': 0.030693125720441222}",25,12,20.088015628420205,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.002, 'e': 0.030539660091839015}",30,13,1.9581287491503616,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
698,False,"{'a': 0.002, 'e': 0.03038696179137982}",20,6,24.62098439924665,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.002, 'e': 0.030235026982422922}",30,17,24.77552538302253,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.002, 'e': 0.030083851847510806}",25,3,29.57561589636811,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.002, 'e': 0.029933432588273252}",20,6,21.23074227507698,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.002, 'e': 0.029783765425331888}",20,6,25.239986442653397,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.002, 'e': 0.029634846598205228}",20,13,11.287414902142363,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.002, 'e': 0.0294866723652142}",25,14,21.246914875851694,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.002, 'e': 0.02933923900338813}",25,20,9.83594980033067,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.002, 'e': 0.029192542808371188}",30,0,37.9062809088112,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
707,False,"{'a': 0.002, 'e': 0.02904658009432933}",25,5,9.481204462039015,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
708,False,"{'a': 0.002, 'e': 0.028901347193857688}",20,3,28.76677953797101,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.002, 'e': 0.028756840457888396}",20,0,29.71317922020821,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
710,False,"{'a': 0.002, 'e': 0.028613056255598956}",20,0,32.51910081353655,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
711,False,"{'a': 0.002, 'e': 0.02846999097432096}",25,11,22.540436987873015,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.002, 'e': 0.028327641019449356}",20,10,19.205243918627506,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.002, 'e': 0.028186002814352108}",20,2,28.23919254539896,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.002, 'e': 0.028045072800280346}",20,2,30.137314064324546,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.002, 'e': 0.027904847436278947}",25,12,24.926068921604855,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.002, 'e': 0.027765323199097552}",25,0,28.46196691194536,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
717,False,"{'a': 0.002, 'e': 0.027626496583102064}",25,7,18.614982583848537,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
718,False,"{'a': 0.002, 'e': 0.027488364100186555}",20,15,10.46896184900059,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.002, 'e': 0.02735092227968562}",30,8,39.6737443809855,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.002, 'e': 0.02721416766828719}",30,12,25.758172991208937,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.002, 'e': 0.027078096829945757}",20,6,26.678578784556024,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.002, 'e': 0.026942706345796028}",25,4,31.503669680826587,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.002, 'e': 0.026807992814067046}",25,17,15.452914227643648,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.002, 'e': 0.026673952849996713}",25,12,21.780219963475687,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.002, 'e': 0.02654058308574673}",25,15,17.130922270600735,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.002, 'e': 0.026407880170317994}",30,18,22.815356848991804,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.002, 'e': 0.026275840769466402}",25,8,30.647255355583518,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.002, 'e': 0.026144461565619073}",20,14,8.09177076942398,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.002, 'e': 0.026013739257790977}",20,13,14.154743741886392,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.002, 'e': 0.02588367056150202}",30,13,25.997847190736305,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.002, 'e': 0.02575425220869451}",20,14,10.783819935297844,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.002, 'e': 0.025625480947651037}",20,9,17.899733782869024,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.002, 'e': 0.025497353542912785}",25,18,13.352251061054368,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.002, 'e': 0.02536986677519822}",20,6,23.050685783569143,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.002, 'e': 0.02524301744132223}",30,7,39.946298402552046,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.002, 'e': 0.025116802354115616}",25,17,14.356596492824975,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.002, 'e': 0.024991218342345037}",20,10,19.422990077786736,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.002, 'e': 0.024866262250633313}",20,6,24.472497774311883,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.002, 'e': 0.024741930939380145}",35,16,36.05276394210091,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.002, 'e': 0.024618221284683245}",20,13,13.90024678590658,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.002, 'e': 0.024495130178259827}",20,8,10.399330539840479,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
742,False,"{'a': 0.002, 'e': 0.024372654527368528}",20,11,18.45193534427571,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.002, 'e': 0.024250791254731688}",25,7,28.464961014665416,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.002, 'e': 0.02412953729845803}",20,14,12.032115266797408,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.002, 'e': 0.024008889611965737}",30,16,10.947009939447232,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
746,False,"{'a': 0.002, 'e': 0.02388884516390591}",20,2,29.139731571453947,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.002, 'e': 0.02376940093808638}",20,14,8.677119105359502,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.002, 'e': 0.02365055393339595}",20,8,7.929272062245297,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
749,False,"{'a': 0.002, 'e': 0.02353230116372897}",25,14,19.053070756405635,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.002, 'e': 0.023414639657910324}",20,9,17.27553360707126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.002, 'e': 0.02329756645962077}",25,14,9.572373862293517,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
752,False,"{'a': 0.002, 'e': 0.023181078627322667}",20,10,17.075773876027057,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.002, 'e': 0.023065173234186054}",20,13,11.81552089792676,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.002, 'e': 0.022949847368015124}",25,15,17.07275980946429,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.002, 'e': 0.022835098131175048}",20,7,28.10772424171886,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.002, 'e': 0.022720922640519173}",30,16,12.414126424070442,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
757,False,"{'a': 0.002, 'e': 0.022607318027316577}",25,10,26.270910853674344,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.002, 'e': 0.022494281437179995}",25,13,21.245701833225827,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.002, 'e': 0.022381810029994093}",25,15,18.97426143010531,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.002, 'e': 0.022269900979844125}",20,14,9.229339098502237,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.002, 'e': 0.0221585514749449}",20,6,22.399900517834574,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.002, 'e': 0.022047758717570178}",20,10,16.33754976721364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.002, 'e': 0.021937519923982327}",25,8,26.187410044848736,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.002, 'e': 0.021827832324362414}",30,0,42.33523834247968,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
765,False,"{'a': 0.002, 'e': 0.021718693162740603}",35,12,25.59127349285714,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
766,False,"{'a': 0.002, 'e': 0.0216100996969269}",20,0,28.9028255742173,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.002, 'e': 0.021502049198442265}",20,13,15.863542108168,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.002, 'e': 0.021394538952450054}",20,13,15.256297030872394,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.002, 'e': 0.021287566257687802}",25,11,24.8975074685581,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.002, 'e': 0.021181128426399364}",20,9,16.375582462789165,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.002, 'e': 0.021075222784267367}",25,7,28.643883020776197,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.002, 'e': 0.02096984667034603}",35,23,24.22422207103337,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.002, 'e': 0.0208649974369943}",25,17,15.323357845669854,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.02076067244980933}",20,16,8.95470096197017,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.002, 'e': 0.02065686908756028}",35,26,13.563026250994149,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.02055358474212248}",30,18,22.581359770413684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.002, 'e': 0.020450816818411866}",35,15,33.045923632124534,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.002, 'e': 0.020348562734319807}",20,0,31.252580565295872,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
779,False,"{'a': 0.002, 'e': 0.02024681992064821}",20,11,18.49059663932685,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.002, 'e': 0.02014558582104497}",25,18,14.710845644613928,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.002, 'e': 0.020044857891939744}",25,15,19.707966039404102,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.002, 'e': 0.019944633602480045}",20,0,21.92163156077487,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
783,False,"{'a': 0.002, 'e': 0.019844910434467643}",25,16,14.134025551271678,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.002, 'e': 0.019745685882295305}",25,6,24.194004191492684,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.002, 'e': 0.019646957452883827}",30,22,11.865840428805551,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.002, 'e': 0.019548722665619408}",30,18,21.042887669447094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.002, 'e': 0.019450979052291314}",20,7,21.425699159928044,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.002, 'e': 0.019353724157029857}",20,5,28.704863550155256,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.002, 'e': 0.019256955536244708}",25,0,37.78994299845986,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
790,False,"{'a': 0.002, 'e': 0.019160670758563484}",25,2,35.688098122647595,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.002, 'e': 0.019064867404770664}",25,13,21.392010557046653,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.002, 'e': 0.018969543067746814}",25,0,15.77204732388188,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
793,False,"{'a': 0.002, 'e': 0.01887469535240808}",25,17,16.96683973048829,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.002, 'e': 0.018780321875646037}",25,9,30.832959387308392,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.002, 'e': 0.01868642026626781}",20,9,20.530552916875813,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.002, 'e': 0.01859298816493647}",20,5,22.905957979830735,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.002, 'e': 0.018500023224111786}",20,12,15.255208283631884,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.002, 'e': 0.018407523107991226}",25,7,29.82326200913598,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.002, 'e': 0.01831548549245127}",20,9,19.509439248011034,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.002, 'e': 0.018223908064989015}",20,3,30.149124131428966,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.002, 'e': 0.01813278852466407}",20,5,27.46749386480185,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.002, 'e': 0.01804212458204075}",30,10,40.46947649227369,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
