trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1109,False,"{'a': 0.002, 'e': 0.003872339856794855}",20,0,33.07838083720158,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1110,False,"{'a': 0.002, 'e': 0.0038529781575108806}",30,13,33.158674643678225,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.002, 'e': 0.003833713266723326}",30,17,24.073752209979148,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.002, 'e': 0.0038145447003897093}",30,20,22.47349711523054,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.002, 'e': 0.0037954719768877607}",20,12,14.482854237417023,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.002, 'e': 0.003776494617003322}",20,8,23.029039620679878,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.002, 'e': 0.0037576121439183052}",30,19,15.066081749769817,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.002, 'e': 0.003738824083198714}",20,12,16.06673614403809,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.002, 'e': 0.0037201299627827203}",20,6,22.517693209564424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.002, 'e': 0.0037015293129688065}",25,17,14.870730419142534,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.002, 'e': 0.0036830216664039627}",20,7,20.18354212172922,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.002, 'e': 0.0036646065580719428}",20,8,19.28212707243912,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.002, 'e': 0.003646283525281583}",25,3,35.05716614547358,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.002, 'e': 0.0036280521076551752}",20,5,26.935517087141992,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.002, 'e': 0.003609911847116899}",30,22,17.325313083827698,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.002, 'e': 0.0035918622878813146}",20,11,17.44656656939515,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.002, 'e': 0.003573902976441908}",25,12,19.29945156569467,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.002, 'e': 0.0035560334615596986}",25,16,16.884349084872824,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.002, 'e': 0.0035382532942519}",25,8,27.96615668100521,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.002, 'e': 0.0035205620277806407}",20,12,12.576492617260204,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.002, 'e': 0.0035029592176417375}",25,17,17.00178935108111,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.002, 'e': 0.0034854444215535285}",20,14,11.618634847159427,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.002, 'e': 0.003468017199445761}",20,14,14.104972793689816,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.002, 'e': 0.0034506771134485323}",20,9,19.7368975734143,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.002, 'e': 0.0034334237278812896}",20,14,11.56346912437257,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.002, 'e': 0.003416256609241883}",25,19,8.833599262531406,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.002, 'e': 0.0033991753261956737}",20,16,9.249968693457536,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.002, 'e': 0.0033821794495646953}",25,11,29.71120963829001,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.002, 'e': 0.0033652685523168717}",20,11,20.71763783539659,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.002, 'e': 0.0033484422095552873}",30,8,41.36440948365799,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.002, 'e': 0.003331699998507511}",25,19,13.570729165487936,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.002, 'e': 0.003315041498514973}",20,8,24.908830080536394,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.002, 'e': 0.0032984662910223984}",20,0,33.151715965750576,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1142,False,"{'a': 0.002, 'e': 0.0032819739595672864}",20,5,27.54939971539966,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.002, 'e': 0.00326556408976945}",20,4,33.582297193305436,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.002, 'e': 0.0032492362693206027}",25,14,20.419457663480287,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.002, 'e': 0.003232990087974}",30,20,18.86721929907671,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.002, 'e': 0.0032168251375341295}",25,12,24.030691219848322,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.002, 'e': 0.003200741011846459}",20,0,30.704768458736286,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1148,False,"{'a': 0.002, 'e': 0.0031847373067872267}",20,11,15.958391322655627,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.002, 'e': 0.0031688136202532905}",20,13,14.001242999955103,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.002, 'e': 0.003152969552152024}",20,2,26.201720317167986,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.002, 'e': 0.003137204704391264}",20,16,8.85761962947795,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.002, 'e': 0.0031215186808693078}",20,0,28.274376109018654,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.002, 'e': 0.003105911087464961}",20,14,11.723721755062044,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.002, 'e': 0.0030903815320276365}",25,7,34.01808498214929,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.002, 'e': 0.003074929624367498}",25,16,16.939653076451634,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.002, 'e': 0.0030595549762456606}",30,18,17.022624051164946,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.002, 'e': 0.0030442572013644324}",20,7,24.76787550230472,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.002, 'e': 0.00302903591535761}",25,19,12.606923754587282,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.002, 'e': 0.003013890735780822}",20,12,15.612647383832382,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.002, 'e': 0.002998821282101918}",20,6,25.421488857222123,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.002, 'e': 0.002983827175691408}",20,8,21.311197288300082,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.002, 'e': 0.0029689080398129513}",20,2,29.24444950398069,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.002, 'e': 0.0029540634996138865}",20,10,18.55017182063319,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.002, 'e': 0.002939293182115817}",35,19,29.219494719905555,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.002, 'e': 0.002924596716205238}",30,9,33.04071458940125,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.002, 'e': 0.002909973732624212}",20,16,6.727384230222513,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.002, 'e': 0.0028954238639610904}",25,11,24.97038129258247,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.002, 'e': 0.002880946744641285}",25,15,18.71369438257484,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.002, 'e': 0.0028665420109180786}",25,15,19.087442665923724,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.002, 'e': 0.0028522093008634883}",20,10,18.783170842675325,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.002, 'e': 0.0028379482543591707}",25,18,15.690913201918573,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.002, 'e': 0.002823758513087375}",25,20,8.351618336473928,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.002, 'e': 0.002809639720521938}",20,8,25.895554812432017,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.002, 'e': 0.0027955915219193286}",30,16,25.5871566484732,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.002, 'e': 0.002781613564309732}",30,15,25.297325672570476,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.002, 'e': 0.002767705496488183}",20,13,12.64445137673964,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.002, 'e': 0.002753866969005742}",25,3,41.55716802541059,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.002, 'e': 0.0027400976341607135}",25,8,29.411166890643933,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.002, 'e': 0.00272639714598991}",35,19,30.867124839844827,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.002, 'e': 0.00271276516025996}",25,14,23.019100239098528,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.002, 'e': 0.0026992013344586605}",20,12,18.162170361347357,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.002, 'e': 0.002685705327786367}",25,8,28.414417404384363,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.002, 'e': 0.002672276801147435}",35,25,22.162099940165042,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.002, 'e': 0.0026589154171416983}",25,13,22.436148788434743,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.002, 'e': 0.0026456208400559896}",25,9,28.91801146930859,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.002, 'e': 0.0026323927358557096}",20,3,33.27333560820041,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.002, 'e': 0.002619230772176431}",20,13,14.517127944626884,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.002, 'e': 0.002606134618315549}",20,6,24.536883461653904,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.002, 'e': 0.0025931039452239714}",35,18,34.63268348573124,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.002, 'e': 0.0025801384254978514}",25,16,16.73614594436526,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.002, 'e': 0.002567237733370362}",35,18,32.37309345116726,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.002, 'e': 0.00255440154470351}",25,16,19.43404170226299,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.002, 'e': 0.0025416295369799927}",30,22,15.19498099382223,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.002, 'e': 0.0025289213892950926}",25,16,20.31078297554083,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.002, 'e': 0.0025162767823486173}",20,10,17.412678274651427,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.002, 'e': 0.002503695398436874}",25,8,33.02576892077443,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.002, 'e': 0.00249117692144469}",20,11,17.227944249122846,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.002, 'e': 0.0024787210368374664}",20,10,16.60150697696097,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.002, 'e': 0.002466327431653279}",20,12,14.485979762146258,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.002, 'e': 0.0024539957944950124}",35,25,20.333553008368106,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.002, 'e': 0.0024417258155225376}",25,8,30.002604160676167,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.002, 'e': 0.0024295171864449246}",30,18,20.063575113689744,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.002, 'e': 0.0024173696005127003}",25,8,24.315442051284094,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.002, 'e': 0.0024052827525101366}",20,13,14.680599680256016,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.002, 'e': 0.002393256338747586}",25,16,20.731797262053462,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.002, 'e': 0.002381290057053848}",20,11,14.085503003229984,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.002, 'e': 0.0023693836067685786}",35,25,19.454400660765103,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.002, 'e': 0.002357536688734736}",25,19,13.956746162405057,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.002, 'e': 0.002345749005291062}",25,12,25.157033251861858,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.002, 'e': 0.0023340202602646068}",25,10,23.359784068729184,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.002, 'e': 0.002322350158963284}",20,11,18.487849298012627,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.002, 'e': 0.0023107384081684675}",20,6,27.437290796392663,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.002, 'e': 0.002299184716127625}",20,12,18.20750551917715,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.002, 'e': 0.0022876887925469868}",25,11,22.950883667423316,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.002, 'e': 0.002276250348584252}",25,16,17.40203930124608,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.002, 'e': 0.0022648690968413306}",20,13,13.092255612339063,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.002, 'e': 0.0022535447513571238}",30,21,15.802792450816858,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.002, 'e': 0.0022422770276003382}",20,7,23.12915587251327,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.002, 'e': 0.0022310656424623368}",20,9,20.02512481664131,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.002, 'e': 0.002219910314250025}",20,8,22.545957067268112,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.002, 'e': 0.002208810762678775}",30,13,30.606965754738614,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.002, 'e': 0.0021977667088653808}",20,8,19.62040578611904,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.002, 'e': 0.002186777875321054}",20,9,19.00776215188512,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.002, 'e': 0.0021758439859444487}",30,19,22.873454540825744,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.002, 'e': 0.0021649647660147266}",20,13,14.442343874433714,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.002, 'e': 0.002154139942184653}",25,20,10.533847766491014,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.002, 'e': 0.0021433692424737295}",30,19,20.254335759819877,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.002, 'e': 0.002132652396261361}",20,11,17.572742352617883,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.002, 'e': 0.002121989134280054}",30,11,38.65508003288766,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.002, 'e': 0.002111379188608654}",20,14,11.555967392372335,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.002, 'e': 0.0021008222926656105}",25,17,7.076389222846587,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1232,False,"{'a': 0.002, 'e': 0.0020903181812022826}",25,7,34.60290757395934,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.002, 'e': 0.002079866590296271}",20,14,13.688880150851638,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.002, 'e': 0.0020694672573447898}",25,5,34.690733441303685,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.002, 'e': 0.0020591199210580656}",25,13,20.73808584255991,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.002, 'e': 0.0020488243214527753}",30,13,31.960259211749793,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.002, 'e': 0.0020385801998455116}",20,16,7.1045809286507495,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.002, 'e': 0.002028387298846284}",35,17,38.28453773917104,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.002, 'e': 0.0020182453623520526}",25,0,42.56896088065067,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1240,False,"{'a': 0.002, 'e': 0.0020081541355402924}",20,8,26.07355175224741,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.002, 'e': 0.001998113364862591}",30,12,29.059438348440786,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.002, 'e': 0.001988122798038278}",35,21,23.660427637831333,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.002, 'e': 0.0019781821840480864}",20,2,31.16688434540946,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.002, 'e': 0.001968291273127846}",25,14,18.85030351547963,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.002, 'e': 0.0019584498167622066}",20,9,22.0995661641086,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.002, 'e': 0.0019486575676783957}",25,11,22.638006932689382,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.002, 'e': 0.0019389142798400037}",20,14,9.032041236639547,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.002, 'e': 0.0019292197084408037}",20,16,8.195505555401759,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.002, 'e': 0.0019195736098985997}",25,8,31.68311528343625,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.002, 'e': 0.0019099757418491066}",20,3,25.63025509299945,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.002, 'e': 0.001900425863139861}",20,10,16.750723969229654,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.002, 'e': 0.001890923733824162}",20,16,5.994086610375354,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.002, 'e': 0.001881469115155041}",25,12,20.139607179480834,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.002, 'e': 0.0018720617695792657}",20,13,14.776780156818221,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.002, 'e': 0.0018627014607313693}",25,14,18.937484041633365,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.002, 'e': 0.0018533879534277126}",20,8,21.033464576958654,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.002, 'e': 0.001844121013660574}",20,7,25.766982843296574,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.002, 'e': 0.0018349004085922711}",20,12,16.88576194865095,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.002, 'e': 0.0018257259065493098}",20,11,16.449387236153797,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.002, 'e': 0.0018165972770165632}",20,13,14.882940289853025,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.002, 'e': 0.0018075142906314803}",25,17,13.372145477004642,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.002, 'e': 0.001798476719178323}",25,14,21.512398017255897,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.002, 'e': 0.0017894843355824315}",25,0,35.6260822859984,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1264,False,"{'a': 0.002, 'e': 0.0017805369139045192}",30,16,26.71265503972666,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.002, 'e': 0.0017716342293349965}",20,6,25.03652618751356,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.002, 'e': 0.0017627760581883215}",30,15,26.55832049571173,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.002, 'e': 0.00175396217789738}",30,22,14.998294303757065,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.002, 'e': 0.001745192367007893}",20,12,12.104355923056193,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.002, 'e': 0.0017364664051728537}",20,11,13.46652744576977,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.002, 'e': 0.0017277840731469893}",20,16,6.244679156092287,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.002, 'e': 0.0017191451527812543}",25,20,11.510036152995742,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.002, 'e': 0.0017105494270173481}",30,20,19.507715118367376,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.002, 'e': 0.0017019966798822613}",25,13,25.14924214488467,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.002, 'e': 0.00169348669648285}",25,8,34.57913278572367,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.002, 'e': 0.0016850192630004357}",25,16,16.935652581974235,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.002, 'e': 0.0016765941666854335}",25,14,17.654564590493635,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.002, 'e': 0.0016682111958520064}",25,10,29.45633037831364,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.002, 'e': 0.0016598701398727463}",20,11,15.840014513471266,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.002, 'e': 0.0016515707891733827}",25,18,13.366546322433013,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.002, 'e': 0.0016433129352275157}",20,10,21.825873541676334,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.002, 'e': 0.0016350963705513782}",20,16,6.913419350918539,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.002, 'e': 0.0016269208886986212}",25,13,23.719659060928453,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.002, 'e': 0.001618786284255128}",25,14,17.017497364388554,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.002, 'e': 0.0016106923528338526}",20,12,16.9225906552194,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.002, 'e': 0.0016026388910696833}",20,9,19.042968412675318,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.002, 'e': 0.0015946256966143347}",20,15,2.6361080633163048,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.002, 'e': 0.001586652568131263}",20,3,29.364951057223593,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.002, 'e': 0.0015787193052906067}",25,8,35.98745027765112,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.002, 'e': 0.0015708257087641538}",20,15,9.098459532793406,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.002, 'e': 0.001562971580220333}",25,13,23.059569750700977,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
